Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
rocketraman,kubernetes-novice,My 1.7.5 cluster's stateful sets have been borked since yesterday's security updates. I see lots of discussion with people having similar issues @ <https://github.com/Azure/ACS/issues/12> and <https://github.com/Azure/acs-engine/issues/2002> but no simple solutions. Is anyone actively investigating / looking at a comprehensive solution?,https://github.com/Azure/acs-engine/issues/2002,False,False,False,False,False,True,False
christopher376,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/49270>,https://github.com/kubernetes/kubernetes/issues/49270,True,False,False,False,False,False,False
nrock,kubernetes-novice,"Has anyone tested how many services are supported with the IPVS base in-cluster service load balancing added for 1.8 (<https://github.com/kubernetes/kubernetes/pull/46580>)? I believe the goal is 50,000 services.",https://github.com/kubernetes/kubernetes/pull/46580,False,False,True,False,False,False,False
rjmorse,kubernetes-novice,"bubbling this up, this PR needs a review by those capable to do so: <https://github.com/kubernetes/kubernetes/pull/55496>",https://github.com/kubernetes/kubernetes/pull/55496,False,False,True,False,False,False,False
rjmorse,kubernetes-novice,"<@U79S69E11> You should take a look at this PR for windows stats, which is merged for 1.9: <https://github.com/kubernetes/kubernetes/pull/50396>
It also has discussion around CRI in the related issue: <https://github.com/kubernetes/kubernetes/issues/49398>",https://github.com/kubernetes/kubernetes/pull/50396,False,False,True,False,False,False,False
rjmorse,kubernetes-novice,looking at <https://github.com/kubernetes/sig-release/issues/38#issuecomment-351132900> from yesterday this PR is on the release radar,https://github.com/kubernetes/sig-release/issues/38#issuecomment-351132900,False,False,False,False,True,False,False
ifilonenko,kubernetes-novice,"you know it :slightly_smiling_face: 
<https://github.com/apache/spark/pull/19468>
<https://github.com/apache/spark/pull/19717>
<https://github.com/apache/spark/pull/19946>
<https://github.com/apache/spark/pull/19954>",https://github.com/apache/spark/pull/19954,False,False,False,False,False,True,False
shyamjvs,kubernetes-novice,<@U09R2FL93> <@U09R2MLPK> Does <https://github.com/kubernetes/features/pull/445> LG? The regression part is actually still WIP,https://github.com/kubernetes/features/pull/445,False,False,False,False,True,False,False
afirth.work,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/3312> might be a good place to start,https://github.com/kubernetes/kubernetes/issues/3312,True,False,False,False,False,False,False
researchiteng,kubernetes-novice,"as per: <https://github.com/kubernetes/kubeadm/issues/546> , HA will be officially starting v1.10 (it won't make it for 1.9(",https://github.com/kubernetes/kubeadm/issues/546,False,False,False,False,True,False,False
iaguis,kubernetes-novice,"wrote a PR to fix the systemd issue, I don't have much context on that code so I'm not sure it's the right fix or breaks security assumptions <https://github.com/systemd/systemd/pull/7072>",https://github.com/systemd/systemd/pull/7072,False,False,False,False,False,True,False
rjmorse,kubernetes-novice,I believe the CNI fix referenced is <https://github.com/kubernetes/kubernetes/pull/51063> and binary from here <https://github.com/Microsoft/SDN/tree/master/Kubernetes/windows/cni>,https://github.com/kubernetes/kubernetes/pull/51063,False,False,True,False,False,False,False
justinsb,kubernetes-novice,Thanks for the tips on CNI <@U7S8MD5G8>... will have to spin this up in kops <https://github.com/kubernetes/kops/issues/3964>,https://github.com/kubernetes/kops/issues/3964,False,False,False,False,True,False,False
sami,kubernetes-novice,"That was my feeling as well .. it seems someone did it following the official guide <https://github.com/kubernetes/kubernetes.github.io/issues/2033> 
But when following that approach I got stuck at starting kubelet to talk to the api server on the master node.

 ```
...
I0801 15:42:58.197111    4728 kubelet.go:267] Watching apiserver
E0801 15:42:58.396042    4728 reflector.go:199] <http://k8s.io/kubernetes/pkg/kubelet/config/apiserver.go:47|k8s.io/kubernetes/pkg/kubelet/config/apiserver.go:47>: Failed to list *v1.Pod: Get http
s://api.internal.myfirstcluster.k8s.local/api/v1/pods?fieldSelector=spec.nodeName%3Dip-172-20-56-58.eu-west-1.compute.internal&amp;resourc
eVersion=0: dial tcp: lookup api.internal.myfirstcluster.k8s.local: no such host
...
 ```",https://github.com/kubernetes/kubernetes.github.io/issues/2033,False,False,False,False,True,False,False
ixdy,kubernetes-novice,a wild <@U7ADPGE91> appears! <https://github.com/kubernetes/test-infra/pull/6052#issuecomment-353227362>,https://github.com/kubernetes/test-infra/pull/6052#issuecomment-353227362,False,False,False,False,True,False,False
kruczjak,kubernetes-novice,"<https://github.com/kubernetes/kops/pull/3944> - in master, you can try to just use it",https://github.com/kubernetes/kops/pull/3944,False,False,False,False,True,False,False
cdrage,kubernetes-novice,"Hey <@U3R8AEEQG> I did a review: <https://github.com/kubernetes/kompose/pull/810#pullrequestreview-61218475> sorry if I'm a bit harsh, I should of explained more clearly what I meant in the `--controller` issue.",https://github.com/kubernetes/kompose/pull/810#,False,False,False,False,True,False,False
ericchiang,kubernetes-novice,Might want to take a look at <https://github.com/kubernetes/community/pull/1503>,https://github.com/kubernetes/community/pull/1503,False,False,False,False,True,False,False
portdirect,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/35062>,https://github.com/kubernetes/kubernetes/issues/35062,True,False,False,False,False,False,False
chrishiestand,kubernetes-novice,"This thread <https://github.com/kubernetes/kubernetes/issues/48938> makes it sound like  `iptables-save | grep -E '^-A KUBE-SERVICES' | wc -l` is the factor you care about, being less than 10k? And that in my context you’d want `n` number of nodes times `p` number of ports in the NodePort service to be less than 10k, i.e. `n*p &lt; 10k`.  Or do you only care about `p &lt; 10k` and not about `n` in this case?",https://github.com/kubernetes/kubernetes/issues/48938,True,False,False,False,False,False,False
jaypipes,kubernetes-novice,<@U0KKLTA8L> PR we're discussing is here: <https://github.com/kubernetes/community/pull/782>,https://github.com/kubernetes/community/pull/782,False,False,False,False,True,False,False
ericchiang,kubernetes-novice,"<@U8B9K1ZPG> <https://github.com/kubernetes/kubernetes/issues/37822> is a good summary of the state of things. it depends on your provider, which may have some concept of ""public clients"" where the client-secret isn't secret",https://github.com/kubernetes/kubernetes/issues/37822,True,False,False,False,False,False,False
fish,kubernetes-novice,<@U0LK5J4NQ> I've filled <https://github.com/kubernetes/kubernetes/issues/57660> for this,https://github.com/kubernetes/kubernetes/issues/57660,True,False,False,False,False,False,False
jascott1,kubernetes-novice,<https://github.com/kubernetes/helm/issues/3017>,https://github.com/kubernetes/helm/issues/3017,False,False,False,False,True,False,False
tomciaaa,kubernetes-novice,"hi guys, I'm struggling to schedule a kube-router daemon set on a newly created set of 1.8.2 k8s nodes in a NotReady state. It seems to be very similar effect to <https://github.com/kubernetes/kubernetes/issues/23013>, but recreating the daemonset doesn't help: it still says 0 Desired nodes . Is this something that's changed in 1.8.2 (I was able to do this in 1.7.5 just fine)?",https://github.com/kubernetes/kubernetes/issues/23013,True,False,False,False,False,False,False
colemickens,kubernetes-novice,"<@U0EPBBM2P> Can you move this back to 1.9. It's approved again, I was mistaken: <https://github.com/kubernetes/kubernetes/pull/56918>",https://github.com/kubernetes/kubernetes/pull/56918,False,False,True,False,False,False,False
surajd,kubernetes-novice,more in terms of <https://github.com/kubernetes/kompose/pull/739>,https://github.com/kubernetes/kompose/pull/739,False,False,False,False,True,False,False
omerl,kubernetes-novice,"This is the documentation, and I’ve encounter this issue <https://github.com/kubernetes/charts/issues/2974>",https://github.com/kubernetes/charts/issues/2974,False,False,False,False,True,False,False
benley,kubernetes-novice,"I'm trying to wrap my head around the status of <https://github.com/kubernetes/dashboard/issues/964> and pr #1539 ... I see that it's now possible to put a reverse proxy in front of the dashboard to add auth headers, that's cool.  The part I'm confused about is whether it's possible to configure things such that the dashboard _does not_ default to acting as a cluster admin if requests arrive without any auth headers set.",https://github.com/kubernetes/dashboard/issues/964,False,False,False,False,True,False,False
dims,kubernetes-novice,<@U09SJ9AH0> <@U09R2LQ8Y> Can one of you please bless <https://github.com/kubernetes/kubernetes/pull/54030> and unblock the go 1.9 effort? I can’t seem to reach <@U0A69N5GQ> who is the ONLY approver/reviewer in plugin/pkg/admission/OWNERS,https://github.com/kubernetes/kubernetes/pull/54030,False,False,True,False,False,False,False
arto,kubernetes-novice,"On the Kubernetes side this is IMO the main one: <https://github.com/kubernetes/kubernetes/issues/57382> , it has backlinks to a bunch of the reports on the kops side.",https://github.com/kubernetes/kubernetes/issues/57382,True,False,False,False,False,False,False
maciekpytel,kubernetes-novice,at the very least it will be affected by <https://github.com/kubernetes/autoscaler/issues/252>,https://github.com/kubernetes/autoscaler/issues/252,False,False,False,False,True,False,False
perotinus,kubernetes-novice,<https://github.com/kubernetes/k8s.io/pull/98>,https://github.com/kubernetes/k8s.io/pull/98,False,False,False,False,True,False,False
chuggid,kubernetes-novice,Issue filed: <https://github.com/kubernetes/helm/issues/3286>,https://github.com/kubernetes/helm/issues/3286,False,False,False,False,True,False,False
cdrage,kubernetes-novice,i just commented on <https://github.com/kubernetes/kompose/issues/636#issuecomment-336027297> but was very confused what you meant in your description. perhaps go more into detail,https://github.com/kubernetes/kompose/issues/636#issuecomment-336027297,False,False,False,False,True,False,False
ieugen,kubernetes-novice,attached issue <https://github.com/kubernetes/kubernetes/issues/57280>,https://github.com/kubernetes/kubernetes/issues/57280,True,False,False,False,False,False,False
surajnarwade,kubernetes-novice,"<@U2TU9NPH9> we can merge this, tests will be added later by Anush <https://github.com/kubernetes/kompose/pull/868>",https://github.com/kubernetes/kompose/pull/868,False,False,False,False,True,False,False
cblecker,kubernetes-novice,I've raised my one concern on the PR: <https://github.com/kubernetes/test-infra/pull/6019#issuecomment-352916743>,https://github.com/kubernetes/test-infra/pull/6019#issuecomment-352916743,False,False,False,False,True,False,False
surajd,kubernetes-novice,<@U2TU9NPH9> <https://github.com/dustymabe/fedpkg-kompose/pull/7>,https://github.com/dustymabe/fedpkg-kompose/pull/7,False,False,False,False,False,True,False
b0rk,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/50916>,https://github.com/kubernetes/kubernetes/issues/50916,True,False,False,False,False,False,False
jeremy.wimsingues,kubernetes-novice,<https://github.com/kubernetes/helm/issues/2687>,https://github.com/kubernetes/helm/issues/2687,False,False,False,False,True,False,False
akanevskiy,kubernetes-novice,"Issue seems to be already opened for that, <https://github.com/kubernetes/kubeadm/issues/643>  but still curious how did that happen… I had impression that signing is automatic during repo-upload",https://github.com/kubernetes/kubeadm/issues/643,False,False,False,False,True,False,False
