Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
paris,minikube,I opened a devstats issue to see if we can get contributors to thank by release. There is a question regarding defining the 'who' - wanted some folks in here to weigh in -&gt; <https://github.com/cncf/devstats/issues/32>,https://github.com/cncf/devstats/issues/32,False,False,False,False,False,True,False
spotter,minikube,<@U0AD37EP6> <https://github.com/kubernetes/kubernetes/issues/49398>,https://github.com/kubernetes/kubernetes/issues/49398,False,False,False,False,True,False,False
foxish,minikube,I'm referring to mainline apache/spark actually. We have pushed one of our PRs there (<https://github.com/apache/spark/pull/19468>) and the second is in progress (<https://github.com/apache/spark/pull/19717>),https://github.com/apache/spark/pull/19468,False,False,False,False,False,True,False
rrm,minikube,Job glossary term ready for review: <https://github.com/kubernetes/website/pull/6593>,https://github.com/kubernetes/website/pull/6593,False,False,False,False,True,False,False
liggitt,minikube,The PV has a place to specify the secret namespace as of <https://github.com/kubernetes/kubernetes/pull/49502> (1.8),https://github.com/kubernetes/kubernetes/pull/49502,False,False,False,False,True,False,False
derekwaynecarr,minikube,<@U0AGURFHS> <@U56FF7V4Y> -- can we please do this <https://github.com/kubernetes/features/issues/369#issuecomment-345091554>,https://github.com/kubernetes/features/issues/369#issuecomment-345091554,False,False,False,False,True,False,False
surajnarwade,minikube,<@U10KRBVHN>  ready to merge <https://github.com/kubernetes/kompose/pull/739>,https://github.com/kubernetes/kompose/pull/739,False,False,False,False,True,False,False
procrypt,minikube,<@U0DE6E8JY> I have sent a PR for this can you please check  <https://github.com/kubernetes-incubator/kompose/pull/655>,https://github.com/kubernetes-incubator/kompose/pull/655,False,False,False,False,False,True,False
cprenzberg,minikube,I would appreciate it if someone had a look at the following issue i'm facing regarding HPA not being able to get metrics from heapster on my k8s 1.8.3 cluster <https://github.com/kubernetes/heapster/issues/1908>,https://github.com/kubernetes/heapster/issues/1908,False,False,False,False,True,False,False
benley,minikube,"I'm trying to wrap my head around the status of <https://github.com/kubernetes/dashboard/issues/964> and pr #1539 ... I see that it's now possible to put a reverse proxy in front of the dashboard to add auth headers, that's cool.  The part I'm confused about is whether it's possible to configure things such that the dashboard _does not_ default to acting as a cluster admin if requests arrive without any auth headers set.",https://github.com/kubernetes/dashboard/issues/964,False,False,False,False,True,False,False
benley,minikube,<https://github.com/kubernetes/dashboard/issues/574> makes me think maybe this is all impossible,https://github.com/kubernetes/dashboard/issues/574,False,False,False,False,True,False,False
krousey,minikube,<https://github.com/kubernetes/kube-deploy/pull/306> The strawman PR for cluster-api control plane. It's purposefully minimal for now. I'm working on writing up the proposal to go along with it and will update the PR when it's ready.,https://github.com/kubernetes/kube-deploy/pull/306,False,False,False,False,True,False,False
spiffxp,minikube,<https://github.com/kubernetes/community/pull/1525>,https://github.com/kubernetes/community/pull/1525,False,False,False,False,True,False,False
dims,minikube,<@U09R2LQ8Y> <@U09R02HAR> <@U0AH4GABW> - Need your help/review for digging into the kubeadm CI failure - i dug into one problem - here’s the PR for that <https://github.com/kubernetes/kubernetes/pull/53749>,https://github.com/kubernetes/kubernetes/pull/53749,False,False,False,False,True,False,False
fejta,minikube,Bot vs bot <https://github.com/kubernetes/kubernetes/issues/57585>,https://github.com/kubernetes/kubernetes/issues/57585,False,False,False,False,True,False,False
errordeveloper,minikube,and I've found <https://github.com/kubernetes/features/issues/19> very quickly from there,https://github.com/kubernetes/features/issues/19,False,False,False,False,True,False,False
mattfarina,minikube,<@U2LF3NQ93> Can you take a look at <https://github.com/kubernetes/kubernetes/issues/56416>. I don’t think this belongs with SIG Apps.,https://github.com/kubernetes/kubernetes/issues/56416,False,False,False,False,True,False,False
jhorwit2,minikube,"<@U6N42AE8G> 
<https://github.com/kubernetes/features/issues/92>
<https://github.com/kubernetes/features/issues/460>
<https://github.com/kubernetes/features/issues/370>",https://github.com/kubernetes/features/issues/92,False,False,False,False,True,False,False
qiming,minikube,<@U6H6ML2KY> see if this helps: <https://github.com/kubernetes/website/pull/6214>,https://github.com/kubernetes/website/pull/6214,False,False,False,False,True,False,False
hharnisc,minikube,Is it possible to get cAdvisor stats on demand or at a higher frequency than 10s on a Kubernetes cluster deployed on Google Container Engine? Digging into the issues and PRs it looks like it might be with some hacking: <https://github.com/google/cadvisor/issues/1247>,https://github.com/google/cadvisor/issues/1247,False,False,False,False,False,True,False
spiffxp,minikube,FYI <https://github.com/kubernetes/features/pull/533>,https://github.com/kubernetes/features/pull/533,False,False,False,False,True,False,False
kris-nova,minikube,<https://github.com/kris-nova/kubicorn/pull/482> is so close,https://github.com/kris-nova/kubicorn/pull/482,False,False,False,False,False,True,False
llambda,minikube,it seems like either way the secrets aren't kept very well: <https://github.com/kubernetes/helm/issues/2196>,https://github.com/kubernetes/helm/issues/2196,False,False,False,False,True,False,False
mbohlool,minikube,<@U0BGPQ6DS> for <https://github.com/kubernetes/kubernetes/pull/57412> can you get an approver to approve the PR?,https://github.com/kubernetes/kubernetes/pull/57412,False,False,False,False,True,False,False
shyamjvs,minikube,"&gt; Has anyone tested how many services are supported with the IPVS base in-cluster service load balancing added for 1.8

<@U34FY5S2W> Not that I know of. It might be worth checking with sig-network once. Also see- <https://github.com/kubernetes/kubernetes/issues/48938>",https://github.com/kubernetes/kubernetes/issues/48938,False,False,False,False,True,False,False
gnufied,minikube,<@U0CD5E3QF> <@U0AKWB0JC> can we get milestone approval for e2e test PRs - <https://github.com/kubernetes/kubernetes/pull/56639> ?,https://github.com/kubernetes/kubernetes/pull/56639,False,False,False,False,True,False,False
resouer,minikube,"Thanks, I will keep tracking this work from node aspect. Btw, I had a small fix for cpuset + CRI, please take a look when you are free: <https://github.com/kubernetes/kubernetes/pull/53122>",https://github.com/kubernetes/kubernetes/pull/53122,False,False,False,False,True,False,False
afirth.work,minikube,<https://github.com/kubernetes/kubernetes/issues/3312> might be a good place to start,https://github.com/kubernetes/kubernetes/issues/3312,False,False,False,False,True,False,False
rjmorse,minikube,"<https://github.com/Microsoft/SDN/pull/130> was merged today so if anyone is interested in the flat L2 solution described above, please check it out and test it",https://github.com/Microsoft/SDN/pull/130,False,False,False,False,False,True,False
patricklang,minikube,<@U8F4MTYG0> is this your issue? <https://github.com/virtual-kubelet/virtual-kubelet/issues/40>,https://github.com/virtual-kubelet/virtual-kubelet/issues/40,False,False,False,False,False,True,False
jrondeau,minikube,check the list here: <https://github.com/kubernetes/website/issues/5993>,https://github.com/kubernetes/website/issues/5993,False,False,False,False,True,False,False
resouer,minikube,I just have a community doc fix: <https://github.com/kubernetes/community/pull/985> which is part of <https://github.com/kubernetes/kubernetes/issues/53236>,https://github.com/kubernetes/community/pull/985,False,False,False,False,True,False,False
nhumrich,minikube,anyone able to help me update a swagger spec issue? I opened a PR: (<https://github.com/kubernetes/kubernetes/pull/56591>) and im just trying to contribute my first time. Anyone able to help me understand how to push this along?,https://github.com/kubernetes/kubernetes/pull/56591,False,False,False,False,True,False,False
prakash12021992,minikube,can someone look into this issue  <https://github.com/kubernetes-incubator/kubespray/issues/2092>,https://github.com/kubernetes-incubator/kubespray/issues/2092,False,False,False,False,False,True,False
liggitt,minikube,(c.f. <https://github.com/kubernetes/kubernetes/issues/16543#issuecomment-157091086>),https://github.com/kubernetes/kubernetes/issues/16543#issuecomment-157091086,False,False,False,False,True,False,False
nikhita,minikube,"about <https://github.com/kubernetes/kubernetes/pull/52828#issuecomment-347110209>, the bot suggests to use the 'keep-open' label (but doesn't mention which command to use).

Also, I noticed that the 'keep-open' label does not exist anymore. Any idea what needs to be done to keep a PR open then?",https://github.com/kubernetes/kubernetes/pull/52828#issuecomment-347110209,False,False,False,False,True,False,False
arungupta,minikube,"Hello there, I created a federated cluster using kops as explained at <https://github.com/arun-gupta/kubernetes-federated-cluster>. But  a simple ReplicaSet is not getting deployed, this is explained at <https://github.com/kubernetes/kubernetes/issues/51591>. Any idea?",https://github.com/kubernetes/kubernetes/issues/51591,False,False,False,False,True,False,False
bobwise,minikube,<https://github.com/kubernetes/community/issues/1321>,https://github.com/kubernetes/community/issues/1321,False,False,False,False,True,False,False
wojtekt,minikube,<@U09SJ9AH0> I think that <https://github.com/kubernetes/kubernetes/issues/51825#issuecomment-327573371> actually captures my thoughts,https://github.com/kubernetes/kubernetes/issues/51825#issuecomment-327573371,False,False,False,False,True,False,False
resouer,minikube,<https://github.com/kubernetes/kubernetes/pull/54405>,https://github.com/kubernetes/kubernetes/pull/54405,False,False,False,False,True,False,False
surajnarwade,minikube,"I think , this is not supported with build args, <https://github.com/kubernetes-incubator/kompose/pull/424#discussion_r116516834>",https://github.com/kubernetes-incubator/kompose/pull/424#discussion_r116516834,False,False,False,False,False,True,False
mattjmcnaughton,minikube,"Hi all :slightly_smiling_face: just syncing re anyone had thoughts on <https://github.com/kubernetes/kubernetes/issues/52989> ? If other’s dont feel the same way, I’ll go ahead and close the issue",https://github.com/kubernetes/kubernetes/issues/52989,False,False,False,False,True,False,False
misterikkit,minikube,Thank you <@U5WQMKJEA> <@U215HJK16> I've filed <https://github.com/kubernetes/kubernetes/issues/57362>,https://github.com/kubernetes/kubernetes/issues/57362,False,False,False,False,True,False,False
